==Date==
 7.800000000000000e+01	 6.084000000000000e+03
 7.900000000000000e+01	 6.241000000000000e+03
 8.000000000000000e+01	 6.400000000000000e+03
 8.100000000000000e+01	 6.561000000000000e+03
 8.200000000000000e+01	 6.724000000000000e+03
 8.300000000000000e+01	 6.889000000000000e+03
 8.400000000000000e+01	 7.056000000000000e+03
 8.500000000000000e+01	 7.225000000000000e+03
 8.600000000000000e+01	 7.396000000000000e+03
 8.700000000000000e+01	 7.569000000000000e+03
 8.800000000000000e+01	 7.744000000000000e+03
 8.900000000000000e+01	 7.921000000000000e+03
 9.000000000000000e+01	 8.100000000000000e+03
 9.100000000000000e+01	 8.281000000000000e+03
 9.200000000000000e+01	 8.464000000000000e+03
 9.300000000000000e+01	 8.649000000000000e+03
 9.400000000000000e+01	 8.836000000000000e+03
 9.500000000000000e+01	 9.025000000000000e+03
 9.600000000000000e+01	 9.216000000000000e+03
 9.700000000000000e+01	 9.409000000000000e+03
 9.800000000000000e+01	 9.604000000000000e+03
 9.900000000000000e+01	 9.801000000000000e+03
 1.000000000000000e+02	 1.000000000000000e+04
 1.010000000000000e+02	 1.020100000000000e+04
 1.020000000000000e+02	 1.040400000000000e+04
 1.030000000000000e+02	 1.060900000000000e+04
 1.040000000000000e+02	 1.081600000000000e+04
 1.050000000000000e+02	 1.102500000000000e+04
 1.060000000000000e+02	 1.123600000000000e+04
 1.070000000000000e+02	 1.144900000000000e+04
 1.080000000000000e+02	 1.166400000000000e+04
 1.090000000000000e+02	 1.188100000000000e+04
 1.100000000000000e+02	 1.210000000000000e+04
 1.110000000000000e+02	 1.232100000000000e+04
 1.120000000000000e+02	 1.254400000000000e+04
 1.130000000000000e+02	 1.276900000000000e+04
 1.140000000000000e+02	 1.299600000000000e+04
 1.150000000000000e+02	 1.322500000000000e+04
 1.160000000000000e+02	 1.345600000000000e+04
 1.170000000000000e+02	 1.368900000000000e+04
 1.180000000000000e+02	 1.392400000000000e+04
 1.190000000000000e+02	 1.416100000000000e+04
 1.200000000000000e+02	 1.440000000000000e+04
 1.210000000000000e+02	 1.464100000000000e+04
 1.220000000000000e+02	 1.488400000000000e+04
 1.230000000000000e+02	 1.512900000000000e+04
 1.240000000000000e+02	 1.537600000000000e+04
 1.250000000000000e+02	 1.562500000000000e+04
 1.260000000000000e+02	 1.587600000000000e+04
 1.270000000000000e+02	 1.612900000000000e+04
 1.280000000000000e+02	 1.638400000000000e+04
 1.290000000000000e+02	 1.664100000000000e+04
 1.300000000000000e+02	 1.690000000000000e+04
 1.310000000000000e+02	 1.716100000000000e+04
 1.320000000000000e+02	 1.742400000000000e+04
 1.330000000000000e+02	 1.768900000000000e+04
 1.340000000000000e+02	 1.795600000000000e+04
 1.350000000000000e+02	 1.822500000000000e+04
 1.360000000000000e+02	 1.849600000000000e+04
 1.370000000000000e+02	 1.876900000000000e+04
 1.380000000000000e+02	 1.904400000000000e+04
 1.390000000000000e+02	 1.932100000000000e+04
 1.400000000000000e+02	 1.960000000000000e+04
 1.410000000000000e+02	 1.988100000000000e+04
 1.420000000000000e+02	 2.016400000000000e+04
 1.430000000000000e+02	 2.044900000000000e+04
 1.440000000000000e+02	 2.073600000000000e+04
 1.450000000000000e+02	 2.102500000000000e+04
 1.460000000000000e+02	 2.131600000000000e+04
 1.470000000000000e+02	 2.160900000000000e+04
 1.480000000000000e+02	 2.190400000000000e+04
 1.490000000000000e+02	 2.220100000000000e+04
 1.500000000000000e+02	 2.250000000000000e+04
 1.510000000000000e+02	 2.280100000000000e+04
 1.520000000000000e+02	 2.310400000000000e+04
 1.530000000000000e+02	 2.340900000000000e+04
 1.540000000000000e+02	 2.371600000000000e+04
 1.550000000000000e+02	 2.402500000000000e+04
 1.560000000000000e+02	 2.433600000000000e+04
 1.570000000000000e+02	 2.464900000000000e+04
 1.580000000000000e+02	 2.496400000000000e+04
 1.590000000000000e+02	 2.528100000000000e+04
 1.600000000000000e+02	 2.560000000000000e+04
 1.610000000000000e+02	 2.592100000000000e+04
 1.620000000000000e+02	 2.624400000000000e+04
 1.630000000000000e+02	 2.656900000000000e+04
 1.640000000000000e+02	 2.689600000000000e+04
 1.650000000000000e+02	 2.722500000000000e+04
 1.660000000000000e+02	 2.755600000000000e+04
 1.670000000000000e+02	 2.788900000000000e+04
 1.680000000000000e+02	 2.822400000000000e+04
 1.690000000000000e+02	 2.856100000000000e+04
 1.700000000000000e+02	 2.890000000000000e+04
 1.710000000000000e+02	 2.924100000000000e+04
 1.720000000000000e+02	 2.958400000000000e+04
 1.730000000000000e+02	 2.992900000000000e+04
 1.740000000000000e+02	 3.027600000000000e+04
 1.750000000000000e+02	 3.062500000000000e+04
 1.760000000000000e+02	 3.097600000000000e+04
 1.770000000000000e+02	 3.132900000000000e+04
 1.780000000000000e+02	 3.168400000000000e+04
 1.790000000000000e+02	 3.204100000000000e+04
 1.800000000000000e+02	 3.240000000000000e+04
 1.810000000000000e+02	 3.276100000000000e+04
 1.820000000000000e+02	 3.312400000000000e+04
 1.830000000000000e+02	 3.348900000000000e+04
 1.840000000000000e+02	 3.385600000000000e+04
 1.850000000000000e+02	 3.422500000000000e+04
 1.860000000000000e+02	 3.459600000000000e+04
 1.870000000000000e+02	 3.496900000000000e+04
 1.880000000000000e+02	 3.534400000000000e+04
 1.890000000000000e+02	 3.572100000000000e+04
 1.900000000000000e+02	 3.610000000000000e+04
 1.910000000000000e+02	 3.648100000000000e+04
 1.920000000000000e+02	 3.686400000000000e+04
 1.930000000000000e+02	 3.724900000000000e+04
 1.940000000000000e+02	 3.763600000000000e+04
 1.950000000000000e+02	 3.802500000000000e+04
 1.960000000000000e+02	 3.841600000000000e+04
 1.970000000000000e+02	 3.880900000000000e+04
 1.980000000000000e+02	 3.920400000000000e+04
 1.990000000000000e+02	 3.960100000000000e+04
 2.000000000000000e+02	 4.000000000000000e+04
 2.010000000000000e+02	 4.040100000000000e+04
 2.020000000000000e+02	 4.080400000000000e+04
 2.030000000000000e+02	 4.120900000000000e+04
 2.040000000000000e+02	 4.161600000000000e+04
 2.050000000000000e+02	 4.202500000000000e+04
 2.060000000000000e+02	 4.243600000000000e+04
 2.070000000000000e+02	 4.284900000000000e+04
 2.080000000000000e+02	 4.326400000000000e+04
 2.090000000000000e+02	 4.368100000000000e+04
 2.100000000000000e+02	 4.410000000000000e+04
 2.110000000000000e+02	 4.452100000000000e+04
 2.120000000000000e+02	 4.494400000000000e+04
 2.130000000000000e+02	 4.536900000000000e+04
 2.140000000000000e+02	 4.579600000000000e+04
 2.150000000000000e+02	 4.622500000000000e+04
 2.160000000000000e+02	 4.665600000000000e+04
 2.170000000000000e+02	 4.708900000000000e+04
 2.180000000000000e+02	 4.752400000000000e+04
 2.190000000000000e+02	 4.796100000000000e+04
 2.200000000000000e+02	 4.840000000000000e+04
 2.210000000000000e+02	 4.884100000000000e+04
 2.220000000000000e+02	 4.928400000000000e+04
 2.230000000000000e+02	 4.972900000000000e+04
 2.240000000000000e+02	 5.017600000000000e+04
 2.250000000000000e+02	 5.062500000000000e+04
 2.260000000000000e+02	 5.107600000000000e+04
 2.270000000000000e+02	 5.152900000000000e+04
 2.280000000000000e+02	 5.198400000000000e+04
 2.290000000000000e+02	 5.244100000000000e+04
 2.300000000000000e+02	 5.290000000000000e+04
 2.310000000000000e+02	 5.336100000000000e+04
 2.320000000000000e+02	 5.382400000000000e+04
 2.330000000000000e+02	 5.428900000000000e+04
 2.340000000000000e+02	 5.475600000000000e+04
 2.350000000000000e+02	 5.522500000000000e+04
 2.360000000000000e+02	 5.569600000000000e+04
 2.370000000000000e+02	 5.616900000000000e+04
 2.380000000000000e+02	 5.664400000000000e+04
 2.390000000000000e+02	 5.712100000000000e+04
 2.400000000000000e+02	 5.760000000000000e+04
 2.410000000000000e+02	 5.808100000000000e+04
 2.420000000000000e+02	 5.856400000000000e+04
 2.430000000000000e+02	 5.904900000000000e+04
 2.440000000000000e+02	 5.953600000000000e+04
 2.450000000000000e+02	 6.002500000000000e+04
 2.460000000000000e+02	 6.051600000000000e+04
 2.470000000000000e+02	 6.100900000000000e+04
 2.480000000000000e+02	 6.150400000000000e+04
 2.490000000000000e+02	 6.200100000000000e+04
 2.500000000000000e+02	 6.250000000000000e+04
 2.510000000000000e+02	 6.300100000000000e+04
 2.520000000000000e+02	 6.350400000000000e+04
 2.530000000000000e+02	 6.400900000000000e+04
 2.540000000000000e+02	 6.451600000000000e+04
 2.550000000000000e+02	 6.502500000000000e+04
 2.560000000000000e+02	 6.553600000000000e+04
 2.570000000000000e+02	 6.604900000000000e+04
 2.580000000000000e+02	 6.656400000000000e+04
 2.590000000000000e+02	 6.708100000000000e+04
 2.600000000000000e+02	 6.760000000000000e+04
 2.610000000000000e+02	 6.812100000000000e+04
 2.620000000000000e+02	 6.864400000000000e+04
 2.630000000000000e+02	 6.916900000000000e+04
 2.640000000000000e+02	 6.969600000000000e+04
 2.650000000000000e+02	 7.022500000000000e+04
 2.660000000000000e+02	 7.075600000000000e+04
 2.670000000000000e+02	 7.128900000000000e+04
 2.680000000000000e+02	 7.182400000000000e+04
 2.690000000000000e+02	 7.236100000000000e+04
 2.700000000000000e+02	 7.290000000000000e+04
 2.710000000000000e+02	 7.344100000000000e+04
 2.720000000000000e+02	 7.398400000000000e+04
 2.730000000000000e+02	 7.452900000000000e+04
 2.740000000000000e+02	 7.507600000000000e+04
 2.750000000000000e+02	 7.562500000000000e+04
 2.760000000000000e+02	 7.617600000000000e+04
 2.770000000000000e+02	 7.672900000000000e+04
 2.780000000000000e+02	 7.728400000000000e+04
 2.790000000000000e+02	 7.784100000000000e+04
 2.800000000000000e+02	 7.840000000000000e+04
 2.810000000000000e+02	 7.896100000000000e+04
 2.820000000000000e+02	 7.952400000000000e+04
 2.830000000000000e+02	 8.008900000000000e+04
 2.840000000000000e+02	 8.065600000000000e+04
 2.850000000000000e+02	 8.122500000000000e+04
 2.860000000000000e+02	 8.179600000000000e+04
 2.870000000000000e+02	 8.236900000000000e+04
 2.880000000000000e+02	 8.294400000000000e+04
 2.890000000000000e+02	 8.352100000000000e+04
 2.900000000000000e+02	 8.410000000000000e+04
 2.910000000000000e+02	 8.468100000000000e+04
 2.920000000000000e+02	 8.526400000000000e+04
 2.930000000000000e+02	 8.584900000000000e+04
 2.940000000000000e+02	 8.643600000000000e+04
 2.950000000000000e+02	 8.702500000000000e+04
 2.960000000000000e+02	 8.761600000000000e+04
 2.970000000000000e+02	 8.820900000000000e+04
 2.980000000000000e+02	 8.880400000000000e+04
 2.990000000000000e+02	 8.940100000000000e+04
 3.000000000000000e+02	 9.000000000000000e+04
 3.010000000000000e+02	 9.060100000000000e+04
 3.020000000000000e+02	 9.120400000000000e+04
 3.030000000000000e+02	 9.180900000000000e+04
 3.040000000000000e+02	 9.241600000000000e+04
 3.050000000000000e+02	 9.302500000000000e+04
 3.060000000000000e+02	 9.363600000000000e+04
 3.070000000000000e+02	 9.424900000000000e+04
 3.080000000000000e+02	 9.486400000000000e+04
 3.090000000000000e+02	 9.548100000000000e+04
 3.100000000000000e+02	 9.610000000000000e+04
 3.110000000000000e+02	 9.672100000000000e+04
 3.120000000000000e+02	 9.734400000000000e+04
 3.130000000000000e+02	 9.796900000000000e+04
 3.140000000000000e+02	 9.859600000000000e+04
 3.150000000000000e+02	 9.922500000000000e+04
 3.160000000000000e+02	 9.985600000000000e+04
 3.170000000000000e+02	 1.004890000000000e+05
 3.180000000000000e+02	 1.011240000000000e+05
 3.190000000000000e+02	 1.017610000000000e+05
 3.200000000000000e+02	 1.024000000000000e+05
 3.210000000000000e+02	 1.030410000000000e+05
 3.220000000000000e+02	 1.036840000000000e+05
 3.230000000000000e+02	 1.043290000000000e+05
 3.240000000000000e+02	 1.049760000000000e+05
 3.250000000000000e+02	 1.056250000000000e+05
 3.260000000000000e+02	 1.062760000000000e+05
 3.270000000000000e+02	 1.069290000000000e+05
 3.280000000000000e+02	 1.075840000000000e+05
 3.290000000000000e+02	 1.082410000000000e+05
 3.300000000000000e+02	 1.089000000000000e+05
 3.310000000000000e+02	 1.095610000000000e+05
 3.320000000000000e+02	 1.102240000000000e+05
 3.330000000000000e+02	 1.108890000000000e+05
 3.340000000000000e+02	 1.115560000000000e+05
 3.350000000000000e+02	 1.122250000000000e+05
 3.360000000000000e+02	 1.128960000000000e+05
 3.370000000000000e+02	 1.135690000000000e+05
 3.380000000000000e+02	 1.142440000000000e+05
 3.390000000000000e+02	 1.149210000000000e+05
 3.400000000000000e+02	 1.156000000000000e+05
 3.410000000000000e+02	 1.162810000000000e+05
 3.420000000000000e+02	 1.169640000000000e+05
 3.430000000000000e+02	 1.176490000000000e+05
 3.440000000000000e+02	 1.183360000000000e+05
 3.450000000000000e+02	 1.190250000000000e+05
 3.460000000000000e+02	 1.197160000000000e+05
 3.470000000000000e+02	 1.204090000000000e+05
 3.480000000000000e+02	 1.211040000000000e+05
 3.490000000000000e+02	 1.218010000000000e+05
 3.500000000000000e+02	 1.225000000000000e+05
 3.510000000000000e+02	 1.232010000000000e+05
 3.520000000000000e+02	 1.239040000000000e+05
 3.530000000000000e+02	 1.246090000000000e+05
 3.540000000000000e+02	 1.253160000000000e+05
 3.550000000000000e+02	 1.260250000000000e+05
 3.560000000000000e+02	 1.267360000000000e+05
 3.570000000000000e+02	 1.274490000000000e+05
 3.580000000000000e+02	 1.281640000000000e+05
 3.590000000000000e+02	 1.288810000000000e+05
 3.600000000000000e+02	 1.296000000000000e+05
 3.610000000000000e+02	 1.303210000000000e+05
 3.620000000000000e+02	 1.310440000000000e+05
 3.630000000000000e+02	 1.317690000000000e+05
 3.640000000000000e+02	 1.324960000000000e+05
 3.650000000000000e+02	 1.332250000000000e+05
 3.660000000000000e+02	 1.339560000000000e+05
 3.670000000000000e+02	 1.346890000000000e+05
 3.680000000000000e+02	 1.354240000000000e+05
 3.690000000000000e+02	 1.361610000000000e+05
 3.700000000000000e+02	 1.369000000000000e+05
 3.710000000000000e+02	 1.376410000000000e+05
 3.720000000000000e+02	 1.383840000000000e+05
 3.730000000000000e+02	 1.391290000000000e+05
 3.740000000000000e+02	 1.398760000000000e+05
 3.750000000000000e+02	 1.406250000000000e+05
 3.760000000000000e+02	 1.413760000000000e+05
 3.770000000000000e+02	 1.421290000000000e+05
 3.780000000000000e+02	 1.428840000000000e+05
 3.790000000000000e+02	 1.436410000000000e+05
 3.800000000000000e+02	 1.444000000000000e+05
 3.810000000000000e+02	 1.451610000000000e+05
 3.820000000000000e+02	 1.459240000000000e+05
 3.830000000000000e+02	 1.466890000000000e+05
 3.840000000000000e+02	 1.474560000000000e+05
 3.850000000000000e+02	 1.482250000000000e+05
 3.860000000000000e+02	 1.489960000000000e+05
 3.870000000000000e+02	 1.497690000000000e+05
 3.880000000000000e+02	 1.505440000000000e+05
 3.890000000000000e+02	 1.513210000000000e+05
 3.900000000000000e+02	 1.521000000000000e+05
 3.910000000000000e+02	 1.528810000000000e+05
 3.920000000000000e+02	 1.536640000000000e+05
 3.930000000000000e+02	 1.544490000000000e+05
 3.940000000000000e+02	 1.552360000000000e+05
 3.950000000000000e+02	 1.560250000000000e+05
 3.960000000000000e+02	 1.568160000000000e+05
 3.970000000000000e+02	 1.576090000000000e+05
 3.980000000000000e+02	 1.584040000000000e+05
 3.990000000000000e+02	 1.592010000000000e+05
 4.000000000000000e+02	 1.600000000000000e+05
 4.010000000000000e+02	 1.608010000000000e+05
 4.020000000000000e+02	 1.616040000000000e+05
 4.030000000000000e+02	 1.624090000000000e+05
 4.040000000000000e+02	 1.632160000000000e+05
 4.050000000000000e+02	 1.640250000000000e+05
 4.060000000000000e+02	 1.648360000000000e+05
 4.070000000000000e+02	 1.656490000000000e+05
 4.080000000000000e+02	 1.664640000000000e+05
 4.090000000000000e+02	 1.672810000000000e+05
 4.100000000000000e+02	 1.681000000000000e+05
 4.110000000000000e+02	 1.689210000000000e+05
 4.120000000000000e+02	 1.697440000000000e+05
 4.130000000000000e+02	 1.705690000000000e+05
 4.140000000000000e+02	 1.713960000000000e+05
 4.150000000000000e+02	 1.722250000000000e+05
 4.160000000000000e+02	 1.730560000000000e+05
 4.170000000000000e+02	 1.738890000000000e+05
 4.180000000000000e+02	 1.747240000000000e+05
 4.190000000000000e+02	 1.755610000000000e+05
 4.200000000000000e+02	 1.764000000000000e+05
 4.210000000000000e+02	 1.772410000000000e+05
 4.220000000000000e+02	 1.780840000000000e+05
 4.230000000000000e+02	 1.789290000000000e+05
 4.240000000000000e+02	 1.797760000000000e+05
 4.250000000000000e+02	 1.806250000000000e+05
 4.260000000000000e+02	 1.814760000000000e+05
 4.270000000000000e+02	 1.823290000000000e+05
 4.280000000000000e+02	 1.831840000000000e+05
 4.290000000000000e+02	 1.840410000000000e+05
 4.300000000000000e+02	 1.849000000000000e+05
 4.310000000000000e+02	 1.857610000000000e+05
 4.320000000000000e+02	 1.866240000000000e+05
 4.330000000000000e+02	 1.874890000000000e+05
 4.340000000000000e+02	 1.883560000000000e+05
 4.350000000000000e+02	 1.892250000000000e+05
 4.360000000000000e+02	 1.900960000000000e+05
 4.370000000000000e+02	 1.909690000000000e+05
 4.380000000000000e+02	 1.918440000000000e+05
 4.390000000000000e+02	 1.927210000000000e+05
 4.400000000000000e+02	 1.936000000000000e+05
 4.410000000000000e+02	 1.944810000000000e+05
 4.420000000000000e+02	 1.953640000000000e+05
 4.430000000000000e+02	 1.962490000000000e+05
 4.440000000000000e+02	 1.971360000000000e+05
 4.450000000000000e+02	 1.980250000000000e+05
 4.460000000000000e+02	 1.989160000000000e+05
 4.470000000000000e+02	 1.998090000000000e+05
 4.480000000000000e+02	 2.007040000000000e+05
 4.490000000000000e+02	 2.016010000000000e+05
 4.500000000000000e+02	 2.025000000000000e+05
 4.510000000000000e+02	 2.034010000000000e+05
 4.520000000000000e+02	 2.043040000000000e+05
 4.530000000000000e+02	 2.052090000000000e+05
 4.540000000000000e+02	 2.061160000000000e+05
 4.550000000000000e+02	 2.070250000000000e+05
 4.560000000000000e+02	 2.079360000000000e+05
 4.570000000000000e+02	 2.088490000000000e+05
 4.580000000000000e+02	 2.097640000000000e+05
 4.590000000000000e+02	 2.106810000000000e+05
 4.600000000000000e+02	 2.116000000000000e+05
 4.610000000000000e+02	 2.125210000000000e+05
 4.620000000000000e+02	 2.134440000000000e+05
 4.630000000000000e+02	 2.143690000000000e+05
 4.640000000000000e+02	 2.152960000000000e+05
 4.650000000000000e+02	 2.162250000000000e+05
 4.660000000000000e+02	 2.171560000000000e+05
 4.670000000000000e+02	 2.180890000000000e+05
 4.680000000000000e+02	 2.190240000000000e+05
 4.690000000000000e+02	 2.199610000000000e+05
 4.700000000000000e+02	 2.209000000000000e+05
 4.710000000000000e+02	 2.218410000000000e+05
 4.720000000000000e+02	 2.227840000000000e+05
 4.730000000000000e+02	 2.237290000000000e+05
 4.740000000000000e+02	 2.246760000000000e+05
 4.750000000000000e+02	 2.256250000000000e+05
 4.760000000000000e+02	 2.265760000000000e+05
 4.770000000000000e+02	 2.275290000000000e+05
 4.780000000000000e+02	 2.284840000000000e+05
 4.790000000000000e+02	 2.294410000000000e+05
 4.800000000000000e+02	 2.304000000000000e+05
 4.810000000000000e+02	 2.313610000000000e+05
 4.820000000000000e+02	 2.323240000000000e+05
 4.830000000000000e+02	 2.332890000000000e+05
 4.840000000000000e+02	 2.342560000000000e+05
 4.850000000000000e+02	 2.352250000000000e+05
 4.860000000000000e+02	 2.361960000000000e+05
 4.870000000000000e+02	 2.371690000000000e+05
 4.880000000000000e+02	 2.381440000000000e+05
 4.890000000000000e+02	 2.391210000000000e+05
 4.900000000000000e+02	 2.401000000000000e+05
 4.910000000000000e+02	 2.410810000000000e+05
 4.920000000000000e+02	 2.420640000000000e+05
 4.930000000000000e+02	 2.430490000000000e+05
 4.940000000000000e+02	 2.440360000000000e+05
 4.950000000000000e+02	 2.450250000000000e+05
 4.960000000000000e+02	 2.460160000000000e+05
 4.970000000000000e+02	 2.470090000000000e+05
 4.980000000000000e+02	 2.480040000000000e+05
 4.990000000000000e+02	 2.490010000000000e+05
 5.000000000000000e+02	 2.500000000000000e+05
 5.010000000000000e+02	 2.510010000000000e+05
 5.020000000000000e+02	 2.520040000000000e+05
 5.030000000000000e+02	 2.530090000000000e+05
 5.040000000000000e+02	 2.540160000000000e+05
 5.050000000000000e+02	 2.550250000000000e+05
 5.060000000000000e+02	 2.560360000000000e+05
 5.070000000000000e+02	 2.570490000000000e+05
 5.080000000000000e+02	 2.580640000000000e+05
 5.090000000000000e+02	 2.590810000000000e+05
 5.100000000000000e+02	 2.601000000000000e+05
 5.110000000000000e+02	 2.611210000000000e+05
 5.120000000000000e+02	 2.621440000000000e+05
 5.130000000000000e+02	 2.631690000000000e+05
 5.140000000000000e+02	 2.641960000000000e+05
 5.150000000000000e+02	 2.652250000000000e+05
 5.160000000000000e+02	 2.662560000000000e+05
 5.170000000000000e+02	 2.672890000000000e+05
 5.180000000000000e+02	 2.683240000000000e+05
 5.190000000000000e+02	 2.693610000000000e+05
 5.200000000000000e+02	 2.704000000000000e+05
 5.210000000000000e+02	 2.714410000000000e+05
 5.220000000000000e+02	 2.724840000000000e+05
 5.230000000000000e+02	 2.735290000000000e+05
 5.240000000000000e+02	 2.745760000000000e+05
 5.250000000000000e+02	 2.756250000000000e+05
 5.260000000000000e+02	 2.766760000000000e+05
 5.270000000000000e+02	 2.777290000000000e+05
 5.280000000000000e+02	 2.787840000000000e+05
 5.290000000000000e+02	 2.798410000000000e+05
 5.300000000000000e+02	 2.809000000000000e+05
 5.310000000000000e+02	 2.819610000000000e+05
 5.320000000000000e+02	 2.830240000000000e+05
 5.330000000000000e+02	 2.840890000000000e+05
 5.340000000000000e+02	 2.851560000000000e+05
 5.350000000000000e+02	 2.862250000000000e+05
 5.360000000000000e+02	 2.872960000000000e+05
 5.370000000000000e+02	 2.883690000000000e+05
 5.380000000000000e+02	 2.894440000000000e+05
 5.390000000000000e+02	 2.905210000000000e+05
 5.400000000000000e+02	 2.916000000000000e+05
 5.410000000000000e+02	 2.926810000000000e+05
 5.420000000000000e+02	 2.937640000000000e+05
 5.430000000000000e+02	 2.948490000000000e+05
 5.440000000000000e+02	 2.959360000000000e+05
 5.450000000000000e+02	 2.970250000000000e+05
 5.460000000000000e+02	 2.981160000000000e+05
 5.470000000000000e+02	 2.992090000000000e+05
 5.480000000000000e+02	 3.003040000000000e+05
 5.490000000000000e+02	 3.014010000000000e+05
 5.500000000000000e+02	 3.025000000000000e+05
 5.510000000000000e+02	 3.036010000000000e+05
 5.520000000000000e+02	 3.047040000000000e+05
 5.530000000000000e+02	 3.058090000000000e+05
 5.540000000000000e+02	 3.069160000000000e+05
 5.550000000000000e+02	 3.080250000000000e+05
 5.560000000000000e+02	 3.091360000000000e+05
 5.570000000000000e+02	 3.102490000000000e+05
 5.580000000000000e+02	 3.113640000000000e+05
 5.590000000000000e+02	 3.124810000000000e+05
 5.600000000000000e+02	 3.136000000000000e+05
 5.610000000000000e+02	 3.147210000000000e+05
 5.620000000000000e+02	 3.158440000000000e+05
 5.630000000000000e+02	 3.169690000000000e+05
 5.640000000000000e+02	 3.180960000000000e+05
 5.650000000000000e+02	 3.192250000000000e+05
 5.660000000000000e+02	 3.203560000000000e+05
 5.670000000000000e+02	 3.214890000000000e+05
 5.680000000000000e+02	 3.226240000000000e+05
 5.690000000000000e+02	 3.237610000000000e+05
 5.700000000000000e+02	 3.249000000000000e+05
 5.710000000000000e+02	 3.260410000000000e+05
 5.720000000000000e+02	 3.271840000000000e+05
 5.730000000000000e+02	 3.283290000000000e+05
 5.740000000000000e+02	 3.294760000000000e+05
 5.750000000000000e+02	 3.306250000000000e+05
 5.760000000000000e+02	 3.317760000000000e+05
 5.770000000000000e+02	 3.329290000000000e+05
